,A1,A2,A3,A4,B1,B2,B3,B4
46,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,-0.1736739476359004,-0.3621762455802712,0.2512214269581257,0.13250973218556925
47,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.432165404582356,-0.3621762455802712,0.30805885387172866,0.13250973218556925
48,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,-0.9006811702978088,-1.2829633106148564,-0.4308276960051121,-0.1307546363950324
49,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,-0.1736739476359004,-0.5923730118389178,0.1943840000445223,0.13250973218556925
50,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,0.5586108194543139,1.2742951114029821,1.7120959436691794
51,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,-0.05250607719224957,-0.8225697780975633,0.7627582691805538,0.9223028379273742
52,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.522676238575217,-0.13197947932162468,1.2174576844893792,1.185567206507976
53,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,-0.3621762455802712,1.0469454037485695,0.7906706536370736
54,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.7956690159133096,-0.13197947932162468,1.1606202575757758,1.317199390798277
55,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,2.1285155907934734,-0.13197947932162468,1.6153196728846009,1.185567206507976
56,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,-1.1430169111851105,-1.2829633106148564,0.4217337076989351,0.6590384693467726
57,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.7650119794625196,-0.3621762455802712,1.4448073921437916,0.7906706536370736
58,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.0380047568006125,-1.2829633106148564,1.1606202575757758,0.7906706536370736
59,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.643844109018869,1.2492011182302534,1.331132538316585,1.7120959436691794
60,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.7956690159133096,0.32841405319566835,0.7627582691805538,1.053935022217675
61,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.6745011454696588,-0.8225697780975633,0.8764331230077601,0.9223028379273742
62,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.1591726272442633,-0.13197947932162468,0.9901079768349665,1.185567206507976
63,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,-0.1736739476359004,-1.2829633106148564,0.7059208422669508,1.053935022217675
64,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,-0.05250607719224957,-0.5923730118389178,0.7627582691805538,1.5804637593788784
65,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.6745011454696588,0.32841405319566835,0.8764331230077601,1.4488315750885774
66,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.7956690159133096,-0.13197947932162468,0.9901079768349665,0.7906706536370736
67,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,2.2496834612371255,1.7095946507475455,1.6721570997982043,1.317199390798277
68,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,2.2496834612371255,-1.0527665443562098,1.7858319536254108,1.4488315750885774
69,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.18982966369505322,-1.9735536093907948,0.7059208422669508,0.3957741007661709
70,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.2803404976879151,0.32841405319566835,1.1037828306621729,1.4488315750885774
71,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,-0.29484181807955234,-0.5923730118389178,0.6490834153533479,1.053935022217675
72,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,2.2496834612371255,-0.5923730118389178,1.6721570997982043,1.053935022217675
73,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,-0.8225697780975633,0.6490834153533479,0.7906706536370736
74,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.0380047568006125,0.5586108194543139,1.1037828306621729,1.185567206507976
75,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.643844109018869,0.32841405319566835,1.2742951114029821,0.7906706536370736
76,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.432165404582356,-0.5923730118389178,0.5922459884397444,0.7906706536370736
77,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.31099753413870407,-0.13197947932162468,0.6490834153533479,0.7906706536370736
78,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.6745011454696588,-0.5923730118389178,1.0469454037485695,1.185567206507976
79,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.643844109018869,-0.13197947932162468,1.1606202575757758,0.5274062850564719
80,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.8861798499061717,-0.5923730118389178,1.331132538316585,0.9223028379273742
81,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,2.4920192021244283,1.7095946507475455,1.501644819057395,1.053935022217675
82,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.6745011454696588,-0.5923730118389178,1.0469454037485695,1.317199390798277
83,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,-0.5923730118389178,0.7627582691805538,0.3957741007661709
84,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.31099753413870407,-1.0527665443562098,1.0469454037485695,0.26414191647586993
85,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,2.2496834612371255,-0.13197947932162468,1.331132538316585,1.4488315750885774
86,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,0.7888075857129604,1.0469454037485695,1.5804637593788784
87,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.6745011454696588,0.09821728693702184,0.9901079768349665,0.7906706536370736
88,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.18982966369505322,-0.13197947932162468,0.5922459884397444,0.7906706536370736
89,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.2803404976879151,0.09821728693702184,0.9332705499213636,1.185567206507976
90,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.0380047568006125,0.09821728693702184,1.0469454037485695,1.5804637593788784
91,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.2803404976879151,0.09821728693702184,0.7627582691805538,1.4488315750885774
92,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,-0.05250607719224957,-0.8225697780975633,0.7627582691805538,0.9223028379273742
93,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.1591726272442633,0.32841405319566835,1.2174576844893792,1.4488315750885774
94,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.0380047568006125,0.5586108194543139,1.1037828306621729,1.7120959436691794
95,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,1.0380047568006125,-0.13197947932162468,0.8195956960941572,1.4488315750885774
96,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,-1.2829633106148564,0.7059208422669508,0.9223028379273742
97,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.7956690159133096,-0.13197947932162468,0.8195956960941572,1.053935022217675
98,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.432165404582356,0.7888075857129604,0.9332705499213636,1.4488315750885774
99,-0.9006811702978088,1.019004351971607,-1.3402265266227624,-1.3154442950077403,0.06866179325140237,-0.13197947932162468,0.7627582691805538,0.7906706536370736
100,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.401508368131566,0.32841405319566835,0.5354085615261415,0.26414191647586993
101,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.6745011454696588,0.32841405319566835,0.4217337076989351,0.3957741007661709
102,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.2803404976879151,0.09821728693702184,0.6490834153533479,0.3957741007661709
103,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.4160096885232032,-1.7433568431321493,0.13754657313091936,0.13250973218556925
104,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.7956690159133096,-0.5923730118389178,0.47857113461253803,0.3957741007661709
105,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.1736739476359004,-0.5923730118389178,0.4217337076989351,0.13250973218556925
106,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,0.5586108194543139,0.5354085615261415,0.5274062850564719
107,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-1.1430169111851105,-1.513160076873503,-0.26031541526430274,-0.26238682068533337
108,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.9168368863569605,-0.3621762455802712,0.47857113461253803,0.13250973218556925
109,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.7795132998541568,-0.8225697780975633,0.08070914621731616,0.26414191647586993
110,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-1.0218490407414595,-2.433947141908088,-0.14664056143709636,-0.26238682068533337
111,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.06866179325140237,-0.13197947932162468,0.2512214269581257,0.3957741007661709
112,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.18982966369505322,-1.9735536093907948,0.13754657313091936,-0.26238682068533337
113,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.31099753413870407,-0.3621762455802712,0.5354085615261415,0.26414191647586993
114,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.29484181807955234,-0.3621762455802712,-0.08980313452349317,0.13250973218556925
115,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.0380047568006125,0.09821728693702184,0.36489628078533215,0.26414191647586993
116,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.29484181807955234,-0.13197947932162468,0.4217337076989351,0.3957741007661709
117,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.05250607719224957,-0.8225697780975633,0.1943840000445223,-0.26238682068533337
118,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.432165404582356,-1.9735536093907948,0.4217337076989351,0.3957741007661709
119,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.29484181807955234,-1.2829633106148564,0.08070914621731616,-0.1307546363950324
120,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.06866179325140237,0.32841405319566835,0.5922459884397444,0.7906706536370736
121,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.31099753413870407,-0.5923730118389178,0.13754657313091936,0.13250973218556925
122,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,-1.2829633106148564,0.6490834153533479,0.3957741007661709
123,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.31099753413870407,-0.5923730118389178,0.5354085615261415,0.0008775478952682834
124,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.6745011454696588,-0.3621762455802712,0.30805885387172866,0.13250973218556925
125,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.9168368863569605,-0.13197947932162468,0.36489628078533215,0.26414191647586993
126,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.1591726272442633,-0.5923730118389178,0.5922459884397444,0.26414191647586993
127,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.0380047568006125,-0.13197947932162468,0.7059208422669508,0.6590384693467726
128,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.18982966369505322,-0.3621762455802712,0.4217337076989351,0.3957741007661709
129,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.1736739476359004,-1.0527665443562098,-0.14664056143709636,-0.26238682068533337
130,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.4160096885232032,-1.513160076873503,0.023871719303712964,-0.1307546363950324
131,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.4160096885232032,-1.513160076873503,-0.032965707609889976,-0.26238682068533337
132,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.05250607719224957,-0.8225697780975633,0.08070914621731616,0.0008775478952682834
133,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.18982966369505322,-0.8225697780975633,0.7627582691805538,0.5274062850564719
134,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.537177558966854,-0.13197947932162468,0.4217337076989351,0.3957741007661709
135,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.18982966369505322,0.7888075857129604,0.4217337076989351,0.5274062850564719
136,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.0380047568006125,0.09821728693702184,0.5354085615261415,0.3957741007661709
137,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,-1.7433568431321493,0.36489628078533215,0.13250973218556925
138,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.29484181807955234,-0.13197947932162468,0.1943840000445223,0.13250973218556925
139,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.4160096885232032,-1.2829633106148564,0.13754657313091936,0.13250973218556925
140,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.4160096885232032,-1.0527665443562098,0.36489628078533215,0.0008775478952682834
141,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.31099753413870407,-0.13197947932162468,0.47857113461253803,0.26414191647586993
142,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.05250607719224957,-1.0527665443562098,0.13754657313091936,0.0008775478952682834
143,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-1.0218490407414595,-1.7433568431321493,-0.26031541526430274,-0.26238682068533337
144,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.29484181807955234,-0.8225697780975633,0.2512214269581257,0.13250973218556925
145,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.1736739476359004,-0.13197947932162468,0.2512214269581257,0.0008775478952682834
146,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.1736739476359004,-0.3621762455802712,0.2512214269581257,0.13250973218556925
147,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.432165404582356,-0.3621762455802712,0.30805885387172866,0.13250973218556925
148,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.9006811702978088,-1.2829633106148564,-0.4308276960051121,-0.1307546363950324
149,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.1736739476359004,-0.5923730118389178,0.1943840000445223,0.13250973218556925
150,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,0.5586108194543139,1.2742951114029821,1.7120959436691794
151,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.05250607719224957,-0.8225697780975633,0.7627582691805538,0.9223028379273742
152,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.522676238575217,-0.13197947932162468,1.2174576844893792,1.185567206507976
153,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,-0.3621762455802712,1.0469454037485695,0.7906706536370736
154,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.7956690159133096,-0.13197947932162468,1.1606202575757758,1.317199390798277
155,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,2.1285155907934734,-0.13197947932162468,1.6153196728846009,1.185567206507976
156,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-1.1430169111851105,-1.2829633106148564,0.4217337076989351,0.6590384693467726
157,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.7650119794625196,-0.3621762455802712,1.4448073921437916,0.7906706536370736
158,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.0380047568006125,-1.2829633106148564,1.1606202575757758,0.7906706536370736
159,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.643844109018869,1.2492011182302534,1.331132538316585,1.7120959436691794
160,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.7956690159133096,0.32841405319566835,0.7627582691805538,1.053935022217675
161,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.6745011454696588,-0.8225697780975633,0.8764331230077601,0.9223028379273742
162,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.1591726272442633,-0.13197947932162468,0.9901079768349665,1.185567206507976
163,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.1736739476359004,-1.2829633106148564,0.7059208422669508,1.053935022217675
164,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.05250607719224957,-0.5923730118389178,0.7627582691805538,1.5804637593788784
165,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.6745011454696588,0.32841405319566835,0.8764331230077601,1.4488315750885774
166,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.7956690159133096,-0.13197947932162468,0.9901079768349665,0.7906706536370736
167,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,2.2496834612371255,1.7095946507475455,1.6721570997982043,1.317199390798277
168,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,2.2496834612371255,-1.0527665443562098,1.7858319536254108,1.4488315750885774
169,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.18982966369505322,-1.9735536093907948,0.7059208422669508,0.3957741007661709
170,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.2803404976879151,0.32841405319566835,1.1037828306621729,1.4488315750885774
171,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,-0.29484181807955234,-0.5923730118389178,0.6490834153533479,1.053935022217675
172,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,2.2496834612371255,-0.5923730118389178,1.6721570997982043,1.053935022217675
173,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.5533332750260068,-0.8225697780975633,0.6490834153533479,0.7906706536370736
174,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.0380047568006125,0.5586108194543139,1.1037828306621729,1.185567206507976
175,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,1.643844109018869,0.32841405319566835,1.2742951114029821,0.7906706536370736
176,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.432165404582356,-0.5923730118389178,0.5922459884397444,0.7906706536370736
177,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.31099753413870407,-0.13197947932162468,0.6490834153533479,0.7906706536370736
178,-1.1430169111851105,-0.13197947932162468,-1.3402265266227624,-1.3154442950077403,0.6745011454696588,-0.5923730118389178,1.0469454037485695,1.185567206507976
